Date,Volume
30/05/1995,242369600
31/05/1995,163680000
01/06/1995,117364800
02/06/1995,120323200
05/06/1995,77616000
06/06/1995,96516800
07/06/1995,117452800
08/06/1995,44441600
09/06/1995,54803200
12/06/1995,64686400
13/06/1995,107860800
14/06/1995,97881600
15/06/1995,91027200
16/06/1995,122411200
19/06/1995,127876000
20/06/1995,141030400
21/06/1995,119708800
22/06/1995,70946400
23/06/1995,52727200
26/06/1995,57357600
27/06/1995,92004800
28/06/1995,112888000
29/06/1995,60702400
30/06/1995,41468800
03/07/1995,13020800
05/07/1995,46887200
06/07/1995,52177600
07/07/1995,78961600
10/07/1995,83404000
11/07/1995,51932800
12/07/1995,84791200
13/07/1995,117482400
14/07/1995,87835200
17/07/1995,139681600
18/07/1995,137435200
19/07/1995,447652000
20/07/1995,199928000
21/07/1995,152450400
24/07/1995,122608000
25/07/1995,140957600
26/07/1995,89991200
27/07/1995,52663200
28/07/1995,68643200
31/07/1995,64880800
01/08/1995,94556800
02/08/1995,135620800
03/08/1995,117961600
04/08/1995,68723200
07/08/1995,51580000
08/08/1995,58122400
09/08/1995,70807200
10/08/1995,60408000
11/08/1995,68375200
14/08/1995,50202400
15/08/1995,67754400
16/08/1995,67332800
17/08/1995,66123200
18/08/1995,73496800
21/08/1995,175418400
22/08/1995,129546400
23/08/1995,65648000
24/08/1995,100023200
25/08/1995,91089600
28/08/1995,77804000
29/08/1995,142798400
30/08/1995,88683200
31/08/1995,50941600
01/09/1995,34721600
05/09/1995,59574400
06/09/1995,72960000
07/09/1995,125828000
08/09/1995,63664000
11/09/1995,53804800
12/09/1995,52924000
13/09/1995,52886400
14/09/1995,53280800
15/09/1995,99998400
18/09/1995,63196800
19/09/1995,69693600
20/09/1995,63268000
21/09/1995,71136800
22/09/1995,68509600
25/09/1995,75903200
26/09/1995,70076000
27/09/1995,133321600
28/09/1995,83437600
29/09/1995,76591200
02/10/1995,59953600
03/10/1995,80306400
04/10/1995,71613600
05/10/1995,79205600
06/10/1995,116396800
09/10/1995,79104000
10/10/1995,118409600
11/10/1995,78585600
12/10/1995,90520000
13/10/1995,79935200
16/10/1995,55199200
17/10/1995,133656800
18/10/1995,142411200
19/10/1995,66150400
20/10/1995,52790400
23/10/1995,54128800
24/10/1995,56356800
25/10/1995,47943200
26/10/1995,47912800
27/10/1995,61734400
30/10/1995,98684000
31/10/1995,74370400
01/11/1995,76340800
02/11/1995,80272000
03/11/1995,47605600
06/11/1995,37800000
07/11/1995,225472000
08/11/1995,101253600
09/11/1995,77737600
10/11/1995,50086400
13/11/1995,36456000
14/11/1995,53100800
15/11/1995,103201600
16/11/1995,82568800
17/11/1995,93374400
20/11/1995,71694400
21/11/1995,70495200
22/11/1995,48664800
24/11/1995,18368000
27/11/1995,121008000
28/11/1995,99812000
29/11/1995,72459200
30/11/1995,68048000
01/12/1995,58219200
04/12/1995,56004000
05/12/1995,52358400
06/12/1995,66432000
07/12/1995,45921600
08/12/1995,61020000
11/12/1995,38281600
12/12/1995,38964000
13/12/1995,50386400
14/12/1995,76008800
15/12/1995,131205600
18/12/1995,126525600
19/12/1995,93095200
20/12/1995,71931200
21/12/1995,59761600
22/12/1995,41667200
26/12/1995,22500000
27/12/1995,32307200
28/12/1995,63944800
29/12/1995,55903200
02/01/1996,62854400
03/01/1996,72678400
04/01/1996,100259200
05/01/1996,65434400
08/01/1996,17544000
09/01/1996,110116800
10/01/1996,137448000
11/01/1996,83769600
12/01/1996,70219200
15/01/1996,106633600
16/01/1996,150692800
17/01/1996,546630400
18/01/1996,132712000
19/01/1996,128462400
22/01/1996,106812800
23/01/1996,69244800
24/01/1996,94037600
25/01/1996,115267200
26/01/1996,66812800
29/01/1996,39158400
30/01/1996,43040000
31/01/1996,72689600
01/02/1996,66874400
02/02/1996,51456000
05/02/1996,67600800
06/02/1996,85640000
07/02/1996,70611200
08/02/1996,48796800
09/02/1996,50028800
12/02/1996,46727200
13/02/1996,77997600
14/02/1996,49426400
15/02/1996,48066400
16/02/1996,48668000
20/02/1996,41164800
21/02/1996,48394400
22/02/1996,89480800
23/02/1996,57186400
26/02/1996,35695200
27/02/1996,36168000
28/02/1996,42570400
29/02/1996,73402400
01/03/1996,145034400
04/03/1996,70285600
05/03/1996,59856800
06/03/1996,67897600
07/03/1996,74715200
08/03/1996,111921600
11/03/1996,75256000
12/03/1996,48633600
13/03/1996,69127200
14/03/1996,57525600
15/03/1996,87536800
18/03/1996,62223200
19/03/1996,44320000
20/03/1996,118391200
21/03/1996,47616800
22/03/1996,30303200
25/03/1996,45829600
26/03/1996,49976800
27/03/1996,51588800
28/03/1996,32305600
29/03/1996,36318400
01/04/1996,28519200
02/04/1996,17644800
03/04/1996,33368800
04/04/1996,72766400
08/04/1996,115408800
09/04/1996,115986400
10/04/1996,131409600
11/04/1996,105884000
12/04/1996,48440800
15/04/1996,42540800
16/04/1996,191147200
17/04/1996,70596000
18/04/1996,73107200
19/04/1996,62551200
22/04/1996,83480800
23/04/1996,63572000
24/04/1996,163722400
25/04/1996,77232800
26/04/1996,73344800
29/04/1996,35319200
30/04/1996,46836800
01/05/1996,52056800
02/05/1996,63019200
03/05/1996,61840800
06/05/1996,40720800
07/05/1996,42147200
08/05/1996,64528800
09/05/1996,50893600
10/05/1996,48227200
13/05/1996,76656800
14/05/1996,114499200
15/05/1996,60852000
16/05/1996,40033600
17/05/1996,40084000
20/05/1996,33077600
21/05/1996,39953600
22/05/1996,45796800
23/05/1996,45295200
24/05/1996,33536800
28/05/1996,53196800
29/05/1996,59422400
30/05/1996,61696800
31/05/1996,145089600
03/06/1996,69614400
04/06/1996,56274400
05/06/1996,35413600
06/06/1996,51574400
07/06/1996,70562400
10/06/1996,36408000
11/06/1996,42351200
12/06/1996,66422400
13/06/1996,62036000
14/06/1996,61307200
17/06/1996,70758400
18/06/1996,60051200
19/06/1996,71435200
20/06/1996,73817600
21/06/1996,54253600
24/06/1996,57836800
25/06/1996,34814400
26/06/1996,59177600
27/06/1996,46257600
28/06/1996,32252800
01/07/1996,35018400
02/07/1996,51651200
03/07/1996,60736000
05/07/1996,39507200
08/07/1996,65053600
09/07/1996,35956800
10/07/1996,91695200
11/07/1996,145704000
12/07/1996,141623200
15/07/1996,97682400
16/07/1996,200755200
17/07/1996,199531200
18/07/1996,80169600
19/07/1996,76216000
22/07/1996,52232000
23/07/1996,105624000
24/07/1996,133832000
25/07/1996,74887200
26/07/1996,82870400
29/07/1996,70988800
30/07/1996,58967200
31/07/1996,64205600
01/08/1996,81130400
02/08/1996,107475200
05/08/1996,60604800
06/08/1996,64801600
07/08/1996,109771200
08/08/1996,86504800
09/08/1996,121416800
12/08/1996,53275200
13/08/1996,60300000
14/08/1996,50572800
15/08/1996,30832000
16/08/1996,44319200
19/08/1996,30192000
20/08/1996,33337600
21/08/1996,45863200
22/08/1996,58090400
23/08/1996,32100800
26/08/1996,32749600
27/08/1996,41030400
28/08/1996,32015200
29/08/1996,37079200
30/08/1996,26062400
03/09/1996,50458400
04/09/1996,39469600
05/09/1996,54436000
06/09/1996,39244000
09/09/1996,56342400
10/09/1996,77851200
11/09/1996,46831200
12/09/1996,49197600
13/09/1996,82940000
16/09/1996,70357600
17/09/1996,152990400
18/09/1996,103812000
19/09/1996,66176000
20/09/1996,81262400
23/09/1996,48962400
24/09/1996,63469600
25/09/1996,46242400
26/09/1996,82620800
27/09/1996,33680000
30/09/1996,42668000
01/10/1996,55946400
02/10/1996,71916800
03/10/1996,71356000
04/10/1996,44334400
07/10/1996,52123200
08/10/1996,112148800
09/10/1996,105073600
10/10/1996,67277600
11/10/1996,88411200
14/10/1996,89480800
15/10/1996,160209600
16/10/1996,87092000
17/10/1996,67586400
18/10/1996,62257600
21/10/1996,66499200
22/10/1996,97193600
23/10/1996,83144800
24/10/1996,69354400
25/10/1996,56904800
28/10/1996,61611200
29/10/1996,77648000
30/10/1996,69940000
31/10/1996,66129600
01/11/1996,61486400
04/11/1996,46838400
05/11/1996,82406400
06/11/1996,111770400
07/11/1996,129250400
08/11/1996,69125600
11/11/1996,49158400
12/11/1996,98851200
13/11/1996,72973600
14/11/1996,77549600
15/11/1996,121340000
18/11/1996,98204800
19/11/1996,89967200
20/11/1996,99407200
21/11/1996,95869600
22/11/1996,76026400
25/11/1996,62263200
26/11/1996,124950400
27/11/1996,85092800
29/11/1996,19584800
02/12/1996,62268000
03/12/1996,75824000
04/12/1996,97301600
05/12/1996,82200800
06/12/1996,104533600
09/12/1996,59799200
10/12/1996,86302400
11/12/1996,168052000
12/12/1996,151984800
13/12/1996,125048800
16/12/1996,118759200
17/12/1996,119589600
18/12/1996,85812000
19/12/1996,89845600
20/12/1996,107156000
23/12/1996,57603200
24/12/1996,34854400
26/12/1996,49676800
27/12/1996,33370400
30/12/1996,45784000
31/12/1996,51322400
02/01/1997,97639200
03/01/1997,95648000
06/01/1997,120549600
07/01/1997,96153600
08/01/1997,125510400
09/01/1997,77420000
10/01/1997,111907200
13/01/1997,116600000
14/01/1997,113872800
15/01/1997,227419200
16/01/1997,133381600
17/01/1997,97962400
20/01/1997,58668800
21/01/1997,64573600
22/01/1997,88490400
23/01/1997,99123200
24/01/1997,114352000
27/01/1997,69532000
28/01/1997,58843200
29/01/1997,74363200
30/01/1997,88168000
31/01/1997,100647200
03/02/1997,77328000
04/02/1997,89346400
05/02/1997,187991200
06/02/1997,180376800
07/02/1997,117951200
10/02/1997,126322400
11/02/1997,151842400
12/02/1997,112742400
13/02/1997,96499200
14/02/1997,69313600
18/02/1997,60033600
19/02/1997,55190400
20/02/1997,128985600
21/02/1997,127490400
24/02/1997,131964800
25/02/1997,99163200
26/02/1997,94690400
27/02/1997,101312000
28/02/1997,149775200
03/03/1997,82524000
04/03/1997,120270400
05/03/1997,99617600
06/03/1997,115592000
07/03/1997,86213600
10/03/1997,82115200
11/03/1997,80986400
12/03/1997,98388000
13/03/1997,90898400
14/03/1997,81598400
17/03/1997,161466400
18/03/1997,95223200
19/03/1997,134926400
20/03/1997,107778400
21/03/1997,82396800
24/03/1997,169920800
25/03/1997,115583200
26/03/1997,127732800
27/03/1997,140616000
31/03/1997,107790400
01/04/1997,90782400
02/04/1997,102557600
03/04/1997,102904800
04/04/1997,125324800
07/04/1997,98964000
08/04/1997,84747200
09/04/1997,81705600
10/04/1997,123181600
11/04/1997,192564000
14/04/1997,154790400
15/04/1997,199704800
16/04/1997,100414400
17/04/1997,130948000
18/04/1997,106872000
21/04/1997,89620000
22/04/1997,81165600
23/04/1997,121205600
24/04/1997,118114400
25/04/1997,79637600
28/04/1997,80194400
29/04/1997,84341600
30/04/1997,122580000
01/05/1997,96868000
02/05/1997,77264000
05/05/1997,104702400
06/05/1997,103409600
07/05/1997,81708000
08/05/1997,99770400
09/05/1997,93159200
12/05/1997,68047200
13/05/1997,153694400
14/05/1997,192022400
15/05/1997,92104800
16/05/1997,85354400
19/05/1997,53624000
20/05/1997,94090400
21/05/1997,105252800
22/05/1997,71460000
23/05/1997,43351200
27/05/1997,106044800
28/05/1997,110245600
29/05/1997,93404800
30/05/1997,459014400
02/06/1997,186443200
03/06/1997,178820800
04/06/1997,173323200
05/06/1997,112872000
06/06/1997,85673600
09/06/1997,95966400
10/06/1997,109618400
11/06/1997,104075200
12/06/1997,147144800
13/06/1997,120024800
16/06/1997,54288800
17/06/1997,84719200
18/06/1997,77522400
19/06/1997,67169600
20/06/1997,70870400
23/06/1997,55217600
24/06/1997,59868800
25/06/1997,71621600
26/06/1997,89320800
27/06/1997,83198400
30/06/1997,73996800
01/07/1997,120094400
02/07/1997,126900000
03/07/1997,69645600
07/07/1997,81052800
08/07/1997,88640800
09/07/1997,134427200
10/07/1997,104671200
11/07/1997,88641600
14/07/1997,91014800
15/07/1997,137650400
16/07/1997,188827600
17/07/1997,102946400
18/07/1997,89768400
21/07/1997,57112400
22/07/1997,63344000
23/07/1997,66578000
24/07/1997,48846000
25/07/1997,49560000
28/07/1997,31066400
29/07/1997,38321200
30/07/1997,42040800
31/07/1997,71150800
01/08/1997,87386800
04/08/1997,69578400
05/08/1997,86284400
06/08/1997,74238000
07/08/1997,62813600
08/08/1997,83373600
11/08/1997,73399600
12/08/1997,47946800
13/08/1997,63879200
14/08/1997,48156400
15/08/1997,66631600
18/08/1997,80085600
19/08/1997,68073600
20/08/1997,62654800
21/08/1997,62813200
22/08/1997,120192400
25/08/1997,65676400
26/08/1997,46042800
27/08/1997,44534400
28/08/1997,58621600
29/08/1997,38895600
02/09/1997,50916400
03/09/1997,46066400
04/09/1997,46934400
05/09/1997,39409200
08/09/1997,40360400
09/09/1997,56717600
10/09/1997,55259200
11/09/1997,51296000
12/09/1997,42529600
15/09/1997,33224000
16/09/1997,59700400
17/09/1997,70784000
18/09/1997,37023200
19/09/1997,45282400
22/09/1997,43994000
23/09/1997,57432000
24/09/1997,60664800
25/09/1997,54458400
26/09/1997,52354800
29/09/1997,27963200
30/09/1997,62021200
01/10/1997,74075600
02/10/1997,28330400
03/10/1997,43604000
06/10/1997,39713600
07/10/1997,42537600
08/10/1997,48621600
09/10/1997,42205600
10/10/1997,39668000
13/10/1997,46409600
14/10/1997,87709200
15/10/1997,265154400
16/10/1997,90182000
17/10/1997,98338400
20/10/1997,74026800
21/10/1997,60264800
22/10/1997,50656400
23/10/1997,93489600
24/10/1997,122778800
27/10/1997,105164000
28/10/1997,207800400
29/10/1997,131943200
30/10/1997,106263200
31/10/1997,87862000
03/11/1997,66579600
04/11/1997,99530800
05/11/1997,101704800
06/11/1997,91430800
07/11/1997,159223600
10/11/1997,79038800
11/11/1997,41917600
12/11/1997,80271200
13/11/1997,71534400
14/11/1997,51246800
17/11/1997,56116800
18/11/1997,44351600
19/11/1997,43050000
20/11/1997,53910800
21/11/1997,57960800
24/11/1997,56716000
25/11/1997,70640800
26/11/1997,33229600
28/11/1997,13943200
01/12/1997,69122000
02/12/1997,68329600
03/12/1997,55119600
04/12/1997,82224000
05/12/1997,53776400
08/12/1997,40209600
09/12/1997,64254800
10/12/1997,81685200
11/12/1997,90031600
12/12/1997,78581200
15/12/1997,108536400
16/12/1997,61343200
17/12/1997,77272800
18/12/1997,93845600
19/12/1997,109067600
22/12/1997,75592000
23/12/1997,44389200
24/12/1997,22021600
26/12/1997,14815600
29/12/1997,40644000
30/12/1997,41157200
31/12/1997,42123600
02/01/1998,40927200
05/01/1998,78368400
06/01/1998,48313600
07/01/1998,55380800
08/01/1998,75730400
09/01/1998,88028800
12/01/1998,123747600
13/01/1998,97348000
14/01/1998,123962000
15/01/1998,53458400
16/01/1998,59281200
20/01/1998,49972000
21/01/1998,69415200
22/01/1998,49898000
23/01/1998,56184800
26/01/1998,44695200
27/01/1998,58713200
28/01/1998,67063600
29/01/1998,72366400
30/01/1998,45384000
02/02/1998,62426000
03/02/1998,99884400
04/02/1998,75391600
05/02/1998,97320800
06/02/1998,52042800
09/02/1998,45804400
10/02/1998,59575200
11/02/1998,64918000
12/02/1998,70388800
13/02/1998,39093600
17/02/1998,41481600
18/02/1998,65802800
19/02/1998,136295200
20/02/1998,98482000
23/02/1998,68921200
24/02/1998,75785200
25/02/1998,49980000
26/02/1998,55918800
27/02/1998,73563600
02/03/1998,71733600
03/03/1998,116639200
04/03/1998,54200000
05/03/1998,369330400
06/03/1998,128355600
09/03/1998,107076800
10/03/1998,68406000
11/03/1998,56479200
12/03/1998,39483600
13/03/1998,33584400
16/03/1998,36159600
17/03/1998,55440400
18/03/1998,32528000
19/03/1998,34558000
20/03/1998,64090800
23/03/1998,73635600
24/03/1998,62888800
25/03/1998,66587600
26/03/1998,55606400
27/03/1998,72785200
30/03/1998,44500400
31/03/1998,57452000
01/04/1998,60100800
02/04/1998,44330800
03/04/1998,74411200
06/04/1998,71554000
07/04/1998,73555200
08/04/1998,80134000
09/04/1998,58564000
13/04/1998,63446000
14/04/1998,69982000
15/04/1998,142813200
16/04/1998,72342800
17/04/1998,45112800
20/04/1998,40400400
21/04/1998,93195600
22/04/1998,151875200
23/04/1998,98472000
24/04/1998,68476800
27/04/1998,83156000
28/04/1998,61831600
29/04/1998,41810400
30/04/1998,50554000
01/05/1998,45786400
04/05/1998,36578000
05/05/1998,34794800
06/05/1998,32992800
07/05/1998,39124400
08/05/1998,68384800
11/05/1998,47877600
12/05/1998,48472800
13/05/1998,52413200
14/05/1998,56047600
15/05/1998,98584000
18/05/1998,44609200
19/05/1998,36790800
20/05/1998,69038000
21/05/1998,95151600
22/05/1998,41110800
26/05/1998,51538000
27/05/1998,65520000
28/05/1998,45670800
29/05/1998,77225200
01/06/1998,108380000
02/06/1998,72040400
03/06/1998,104560000
04/06/1998,82716000
05/06/1998,59046000
08/06/1998,70268800
09/06/1998,51892800
10/06/1998,48955600
11/06/1998,43135600
12/06/1998,72079600
15/06/1998,53234000
16/06/1998,68256000
17/06/1998,69139200
18/06/1998,41916400
19/06/1998,68891600
22/06/1998,80072000
23/06/1998,75155200
24/06/1998,76740400
25/06/1998,55333600
26/06/1998,42892800
29/06/1998,44950000
30/06/1998,50669200
01/07/1998,69999600
02/07/1998,40194000
06/07/1998,35581600
07/07/1998,54239600
08/07/1998,87268000
09/07/1998,96395200
10/07/1998,57320000
13/07/1998,77118400
14/07/1998,88694000
15/07/1998,168073200
16/07/1998,67307200
17/07/1998,50119200
20/07/1998,37541600
21/07/1998,79948000
22/07/1998,65818400
23/07/1998,85404000
24/07/1998,58984800
27/07/1998,84463600
28/07/1998,118007600
29/07/1998,57039600
30/07/1998,58014400
31/07/1998,48032800
03/08/1998,55863600
04/08/1998,77434000
05/08/1998,91450400
06/08/1998,94552800
07/08/1998,81810000
10/08/1998,49170800
11/08/1998,72920000
12/08/1998,55206000
13/08/1998,65314000
14/08/1998,62301600
17/08/1998,95816400
18/08/1998,119604800
19/08/1998,67748800
20/08/1998,134286800
21/08/1998,116136000
24/08/1998,84328800
25/08/1998,52442400
26/08/1998,52515200
27/08/1998,133454800
28/08/1998,94445200
31/08/1998,104269200
01/09/1998,109021200
02/09/1998,84881200
03/09/1998,107758800
04/09/1998,64649200
08/09/1998,83092800
09/09/1998,94456000
10/09/1998,76448800
11/09/1998,150086000
14/09/1998,67960000
15/09/1998,47313200
16/09/1998,45172000
17/09/1998,56430800
18/09/1998,50604800
21/09/1998,39437600
22/09/1998,40890800
23/09/1998,67808400
24/09/1998,62723200
25/09/1998,69451200
28/09/1998,60137200
29/09/1998,52740000
30/09/1998,45350000
01/10/1998,61390000
02/10/1998,59275600
05/10/1998,78511200
06/10/1998,82609600
07/10/1998,82892800
08/10/1998,120596800
